Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
66	Madhya Pradesh - AMARPATAN	SHIVKUMAR TRIPATHI	Bharatiya Jan Morcha Party	487	13	
66	Madhya Pradesh - AMARPATAN	'YOGI' PRADEEP TIWARI AD.	Sapaks Party	397	14	
66	Madhya Pradesh - AMARPATAN	DINESH KEWAT (MANJHI)	Rashtriya mahan Gantantra Party	376	15	
66	Madhya Pradesh - AMARPATAN	DADHIBAL PRASAD PATEL	Akhil Bhartiya Apna Dal	261	16	
67	Madhya Pradesh - RAMPUR BAGHELAN	VIKRAM SINGH(VIKKI)	Bharatiya Janata Party	68816	1	15687
67	Madhya Pradesh - RAMPUR BAGHELAN	RAMLAKHAN SINGH PATEL	Bahujan Samaj Party	53129	2	15687
67	Madhya Pradesh - RAMPUR BAGHELAN	"RAMSHANKAR PAYASI"	Indian National Congress	42501	3	
67	Madhya Pradesh - RAMPUR BAGHELAN	K.K. SHUKLA	Communist Party of India (Marxist)	1948	4	
67	Madhya Pradesh - RAMPUR BAGHELAN	ASHOK BAUDDH	Independent	1736	5	
67	Madhya Pradesh - RAMPUR BAGHELAN	LAVKESH SINGH	Bhartiya Shakti Chetna Party	1419	6	
67	Madhya Pradesh - RAMPUR BAGHELAN	AMBIKA KOL BHARTI	Independent	993	7	
67	Madhya Pradesh - RAMPUR BAGHELAN	RAMKUSHAL KEWAT	Rashtriya mahan Gantantra Party	979	8	
67	Madhya Pradesh - RAMPUR BAGHELAN	KRISHNA KUMAR SINGH	Sapaks Party	866	9	
67	Madhya Pradesh - RAMPUR BAGHELAN	RAMKRISHN KOL	Independent	802	10	
67	Madhya Pradesh - RAMPUR BAGHELAN	URMILA KOL	Independent	762	11	
67	Madhya Pradesh - RAMPUR BAGHELAN	PRASHANT PANDEY	Aam Aadmi Party	702	12	
67	Madhya Pradesh - RAMPUR BAGHELAN	None of the Above	None of the Above	590	13	
67	Madhya Pradesh - RAMPUR BAGHELAN	PANKAJ SINGH	Rashtriya Sanyukt Samaj Party	582	14	
67	Madhya Pradesh - RAMPUR BAGHELAN	BRAJENDRA PRASAD PANDEY	Independent	450	15	
67	Madhya Pradesh - RAMPUR BAGHELAN	RAJESH PANDEY	Shiv Sena	409	16	
67	Madhya Pradesh - RAMPUR BAGHELAN	GIRJA SINGH PATEL	Bahujan Sangharshh Dal	378	17	
67	Madhya Pradesh - RAMPUR BAGHELAN	ENGINEER R.N. SINGH KUSHWAHA	Independent	360	18	
67	Madhya Pradesh - RAMPUR BAGHELAN	AMIT SINGH TIWARI(ADVOCATE)	All India Forward Bloc	335	19	
67	Madhya Pradesh - RAMPUR BAGHELAN	GEETA RAMSINGH NAHAR(KUSHWAHA)	Jan Adhikar Party	306	20	
67	Madhya Pradesh - RAMPUR BAGHELAN	GORELAL	Lokpriya Samaj Party	300	21	
67	Madhya Pradesh - RAMPUR BAGHELAN	"SHYAMLAL PRAJAPATI"	Independent	208	22	
67	Madhya Pradesh - RAMPUR BAGHELAN	SUNEEL MISHRA	Independent	191	23	
67	Madhya Pradesh - RAMPUR BAGHELAN	RAM PRASAD YADAV	Independent	186	24	
68	Madhya Pradesh - SIRMOUR	DIVYARAJ SINGH	Bharatiya Janata Party	49443	1	13401
68	Madhya Pradesh - SIRMOUR	DR. ARUNA VIVEK TIWARI	Indian National Congress	36042	2	13401
68	Madhya Pradesh - SIRMOUR	RAMGARIB BANVASI	Bahujan Samaj Party	18466	3	
68	Madhya Pradesh - SIRMOUR	PRADEEP SINGH PATNA	Samajwadi Party	11144	4	
68	Madhya Pradesh - SIRMOUR	SATISH SHUKLA	Sapaks Party	1564	5	
68	Madhya Pradesh - SIRMOUR	LAL MANI KUSHWAHA	Rashtriya Lok Samta Party	1092	6	
68	Madhya Pradesh - SIRMOUR	LAXMI KANT MISHRA	Rashtriya Sanyukt Samaj Party	1049	7	
68	Madhya Pradesh - SIRMOUR	VIDYAPAL GAUTAM	Independent	1039	8	
68	Madhya Pradesh - SIRMOUR	RAJKUMAR URMALIYA	Janata Dal (Secular)	900	9	
68	Madhya Pradesh - SIRMOUR	COM. GAYA PRASAD MISHRA	Communist Party of India	765	10	
68	Madhya Pradesh - SIRMOUR	DILEEP SINGH	Peoples Party of India (Democratic)	725	11	
68	Madhya Pradesh - SIRMOUR	PRAMOD PAYASI	Aam Aadmi Party	707	12	
68	Madhya Pradesh - SIRMOUR	None of the Above	None of the Above	651	13	
68	Madhya Pradesh - SIRMOUR	ALIND DWIVEDI " TANU "	Anarakshit Samaj Party	647	14	
68	Madhya Pradesh - SIRMOUR	SUBHRANSHU DWIVEDI - PADARI	Public Political Party	604	15	
68	Madhya Pradesh - SIRMOUR	JOKHULAL KOL	Communist Party of India (Marxist)	410	16	
68	Madhya Pradesh - SIRMOUR	RAJESH TIWARI	Independent	409	17	
68	Madhya Pradesh - SIRMOUR	VISHNU CHATURVEDI	Bhartiya Shakti Chetna Party	405	18	
68	Madhya Pradesh - SIRMOUR	VINAY KUMAR TIWARI	Shiv Sena	365	19	
68	Madhya Pradesh - SIRMOUR	URMILA GAUTAM	Akhil Bharatiya Hind Kranti Party	364	20	
68	Madhya Pradesh - SIRMOUR	GAUTAM OMKAR NATH	Independent	141	21	
69	Madhya Pradesh - SEMARIYA	K.P. TRIPATHI	Bharatiya Janata Party	47889	1	7776
69	Madhya Pradesh - SEMARIYA	TRIYUGI NARAYAN SHUKLA (BHAGAT)	Indian National Congress	40113	2	7776
69	Madhya Pradesh - SEMARIYA	PANKAJ SINGH	Bahujan Samaj Party	38477	3	
69	Madhya Pradesh - SEMARIYA	RAMRATI KEWAT	Rashtriya Apna Dal	1485	4	
69	Madhya Pradesh - SEMARIYA	RAJKUMAR TIWARI	Sapaks Party	882	5	
69	Madhya Pradesh - SEMARIYA	TIRATH PRASAD KOL	Independent	806	6	
69	Madhya Pradesh - SEMARIYA	RAMKISHAN NIRAT	Republican Party of India (A)	758	7	
69	Madhya Pradesh - SEMARIYA	PRAMOD SHARMA	Aam Aadmi Party	745	8	
69	Madhya Pradesh - SEMARIYA	SAUKHILAL TIWARI "BABAIYA"	Communist Party of India (Marxist)	711	9	
69	Madhya Pradesh - SEMARIYA	RAKESH YADAV	Aadim Samaj Party	509	10	
69	Madhya Pradesh - SEMARIYA	BASANT LAL KOL	Bahujan Mukti Party	489	11	
69	Madhya Pradesh - SEMARIYA	None of the Above	None of the Above	452	12	
69	Madhya Pradesh - SEMARIYA	RAMKALESH SAKET	Independent	422	13	
69	Madhya Pradesh - SEMARIYA	RAJENDRA SINGH	Independent	366	14	
69	Madhya Pradesh - SEMARIYA	ARUN PRATAP SINGH	Apna Dal (Soneylal)	347	15	
69	Madhya Pradesh - SEMARIYA	GHANSHYAM PRASAD MISHRA	Bhartiya Shakti Chetna Party	343	16	
69	Madhya Pradesh - SEMARIYA	BABULAL SEN	Janata Congress	327	17	
69	Madhya Pradesh - SEMARIYA	RAMSAJIVAN TIWARI	Independent	276	18	
69	Madhya Pradesh - SEMARIYA	RAJNEESH PRAJAPATI	Peoples Party of India (Democratic)	272	19	
69	Madhya Pradesh - SEMARIYA	VIVEK SINGH (NEELU BHAIYA)	Independent	258	20	
69	Madhya Pradesh - SEMARIYA	YASHWANT CHUDHRI	Jan Adhikar Party	193	21	
69	Madhya Pradesh - SEMARIYA	GOPAL PRASAD SATNAMI	Sarvadharam Party (Madhya Pradesh)	162	22	
69	Madhya Pradesh - SEMARIYA	RAMLOTAN CHAUDHARI	Independent	152	23	
70	Madhya Pradesh - TEONTHAR	SHYAM LAL DWIVEDI	Bharatiya Janata Party	52729	1	5343
70	Madhya Pradesh - TEONTHAR	RAMASHANKAR SINGH	Indian National Congress	47386	2	5343
70	Madhya Pradesh - TEONTHAR	GEETA RAJMANI MAJHI	Bahujan Samaj Party	17396	3	
70	Madhya Pradesh - TEONTHAR	RAMASHRAY HARIJAN	Independent	1450	4	
70	Madhya Pradesh - TEONTHAR	RANJAN TRIPATHI	Independent	1308	5	
70	Madhya Pradesh - TEONTHAR	DHARMENDRA KUMAR GAUTAM (DADU)	Sapaks Party	1295	6	
70	Madhya Pradesh - TEONTHAR	ROSHANLAL MANJHI	Independent	1071	7	
70	Madhya Pradesh - TEONTHAR	INDRANATH TIWARI	Independent	935	8	
70	Madhya Pradesh - TEONTHAR	RAMASAJEEVAN	Independent	883	9	
70	Madhya Pradesh - TEONTHAR	RADHESHYAM	Bahujan Mukti Party	746	10	
70	Madhya Pradesh - TEONTHAR	SUKHADEO VERMA "MADARO"	Independent	633	11	
70	Madhya Pradesh - TEONTHAR	SHIVCHARAN KUSHWAHA (MATHUR)	Jan Adhikar Party	557	12	
70	Madhya Pradesh - TEONTHAR	"JWALA" SHAILENDRA KUMAR PANDEY	Independent	555	13	
70	Madhya Pradesh - TEONTHAR	C.P. SINGH	Aam Aadmi Party	553	14	
70	Madhya Pradesh - TEONTHAR	BHAGAWAT PRASAD TIWARI	Bhartiya Shakti Chetna Party	488	15	
70	Madhya Pradesh - TEONTHAR	SHIV KUMAR TIWARI	Independent	441	16	
70	Madhya Pradesh - TEONTHAR	YOGENDRA PRASAD TIWARI	Adhikar Vikas Party	316	17	
70	Madhya Pradesh - TEONTHAR	None of the Above	None of the Above	300	18	
70	Madhya Pradesh - TEONTHAR	SUMIT KUMAR SHIVADIYA	Independent	295	19	
70	Madhya Pradesh - TEONTHAR	INDRAPAL SETHI	Independent	242	20	
70	Madhya Pradesh - TEONTHAR	RAJPAL KORI	Peoples Party of India (Democratic)	213	21	
71	Madhya Pradesh - MAUGANJ	PRADEEP PATEL	Bharatiya Janata Party	47753	1	11092
71	Madhya Pradesh - MAUGANJ	SUKHENDRA SINGH "BANNA"	Indian National Congress	36661	2	11092
71	Madhya Pradesh - MAUGANJ	MRIGENDRA SINGH	Bahujan Samaj Party	28413	3	
71	Madhya Pradesh - MAUGANJ	LAXMAN TIWARI	Independent	10372	4	
71	Madhya Pradesh - MAUGANJ	HEERAMANI DIPANKAR	Independent	2691	5	
71	Madhya Pradesh - MAUGANJ	HEERALAL YADAV RADHE-RADHE KAILASHPUR	Independent	1220	6	
71	Madhya Pradesh - MAUGANJ	VISHWANATH DWIVEDI	Independent	1099	7	
71	Madhya Pradesh - MAUGANJ	BHAIYALAL SINGH GOND	Gondvana Gantantra Party	980	8	
71	Madhya Pradesh - MAUGANJ	AMRIT LAL PATEL	Apna Dal (Soneylal)	858	9	
71	Madhya Pradesh - MAUGANJ	None of the Above	None of the Above	776	10	
71	Madhya Pradesh - MAUGANJ	RAMMANI SHUKLA (GARG-GADA)	Sapaks Party	672	11	
71	Madhya Pradesh - MAUGANJ	BRAHMA DATTA MISHRA	Independent	666	12	
71	Madhya Pradesh - MAUGANJ	BANSHMANI PRASAD SHUKLA	Aam Aadmi Party	649	13	
71	Madhya Pradesh - MAUGANJ	SETH NANHAKURAM GUPTA	Independent	605	14	
71	Madhya Pradesh - MAUGANJ	MUKESH PRASAD MISHRA ADVOCATE	Shiv Sena	492	15	
71	Madhya Pradesh - MAUGANJ	ADVOCATE SUKHCHAIN PATEL	Samajwadi Party	465	16	
71	Madhya Pradesh - MAUGANJ	PUSHKAR KUSHWAHA	Jan Adhikar Party	353	17	
71	Madhya Pradesh - MAUGANJ	BADRI PRASAD VERMA	Peoples Party of India (Democratic)	235	18	
72	Madhya Pradesh - DEOTALAB	GIRISH GAUTAM	Bharatiya Janata Party	45043	1	1080
72	Madhya Pradesh - DEOTALAB	SEEMA JAIVEER SINGH SENGAR	Bahujan Samaj Party	43963	2	1080
72	Madhya Pradesh - DEOTALAB	ADV. VIDYA WATI PATEL	Indian National Congress	30383	3	
72	Madhya Pradesh - DEOTALAB	RAMYAGYA SONDHIYA (AD.)	Samajwadi Party	2213	4	
72	Madhya Pradesh - DEOTALAB	AKHILESH SAKET	Independent	2210	5	
72	Madhya Pradesh - DEOTALAB	ASHOK KUMAR PANDEY	Independent	1796	6	
72	Madhya Pradesh - DEOTALAB	ABHISHEK MASTER BUDDHSEN PATEL	Independent	1759	7	
72	Madhya Pradesh - DEOTALAB	ASHA TIWARI	Independent	844	8	
72	Madhya Pradesh - DEOTALAB	PARMASHWAR PRASAD DUBAY	Independent	775	9	
72	Madhya Pradesh - DEOTALAB	RAKESH SINGH TIWARI (BABLU)	Sapaks Party	708	10	
72	Madhya Pradesh - DEOTALAB	ANGAD YADAV	Aam Aadmi Party	705	11	
72	Madhya Pradesh - DEOTALAB	None of the Above	None of the Above	623	12	
72	Madhya Pradesh - DEOTALAB	RAJPRAKASH MISHRA PANNIHA	Bhartiya Shakti Chetna Party	573	13	
72	Madhya Pradesh - DEOTALAB	MAMTA PATEL	Apna Dal (Soneylal)	563	14	
72	Madhya Pradesh - DEOTALAB	RAMESHWAR PRASAD GUPTA	Jan Adhikar Party	553	15	
72	Madhya Pradesh - DEOTALAB	GAURI SHANKAR SAKET	Independent	461	16	
72	Madhya Pradesh - DEOTALAB	RAJESH KUMAR NAPIT	Janata Congress	357	17	
72	Madhya Pradesh - DEOTALAB	MOTILAL SAKET	Independent	352	18	
72	Madhya Pradesh - DEOTALAB	PANKAJ TIWARI	Independent	352	19	
72	Madhya Pradesh - DEOTALAB	NIRUPAMA PUSHPENDRA PATEL	Peoples Party of India (Democratic)	348	20	
72	Madhya Pradesh - DEOTALAB	GIRISH GAUTAM	Akhil Bharatiya Hind Kranti Party	309	21	
72	Madhya Pradesh - DEOTALAB	RAM KUSHAL PATEL	Pichhara Samaj Party United	282	22	
72	Madhya Pradesh - DEOTALAB	PRADEEP SINGH	Independent	206	23	
72	Madhya Pradesh - DEOTALAB	BANSHROOP PRASAD PATEL	Independent	190	24	
73	Madhya Pradesh - MANGAWAN	PANCHU LAL PRAJAPATI	Bharatiya Janata Party	64488	1	18530
73	Madhya Pradesh - MANGAWAN	BABITA SAKET	Indian National Congress	45958	2	18530
73	Madhya Pradesh - MANGAWAN	DR. SHEELA TYAGI	Bahujan Samaj Party	11969	3	
73	Madhya Pradesh - MANGAWAN	None of the Above	None of the Above	2797	4	
73	Madhya Pradesh - MANGAWAN	MAHENDRA DAHIYA	Independent	1373	5	
73	Madhya Pradesh - MANGAWAN	MANINDRA SAKET	Jan Samman party	1315	6	
73	Madhya Pradesh - MANGAWAN	BABULAL SAKET	Independent	823	7	
73	Madhya Pradesh - MANGAWAN	JULPHI LAL SAKET	Independent	739	8	
73	Madhya Pradesh - MANGAWAN	KAMLESH PASWAN	Sapaks Party	646	9	
73	Madhya Pradesh - MANGAWAN	DWARIKA PRASAD SAKET	Apna Dal (Soneylal)	588	10	
73	Madhya Pradesh - MANGAWAN	SIYASHARAN KORI	Peoples Party of India (Democratic)	499	11	
73	Madhya Pradesh - MANGAWAN	MAHARATHI PRASAD SAKET	Aam Aadmi Party	490	12	
73	Madhya Pradesh - MANGAWAN	DAYANAND SAKET	Independent	441	13	
73	Madhya Pradesh - MANGAWAN	TEERATH PRASAD-T. P. SAKET	Bahujan Mukti Party	369	14	
73	Madhya Pradesh - MANGAWAN	NAGENDRA PRASAD SAKET	Bahujan Sangharshh Dal	367	15	
74	Madhya Pradesh - REWA	RAJENDRA SHUKLA	Bharatiya Janata Party	69806	1	18089
74	Madhya Pradesh - REWA	ABHAY MISHRA	Indian National Congress	51717	2	18089
74	Madhya Pradesh - REWA	KASIM KHAN	Bahujan Samaj Party	6427	3	
74	Madhya Pradesh - REWA	KRISHNA KUMAR GUPTA (K.K.)	Apna Dal (Soneylal)	1603	4	
74	Madhya Pradesh - REWA	SOMESH PRATAP SINGH	Sapaks Party	867	5	
74	Madhya Pradesh - REWA	ENG. SURYABHAN JAISWAL	Peoples Party of India (Democratic)	783	6	
74	Madhya Pradesh - REWA	RAMAYAN SINGH	Samajwadi Party	751	7	
74	Madhya Pradesh - REWA	SHIVENDRA DWIVEDI	Bhartiya Shakti Chetna Party	735	8	
74	Madhya Pradesh - REWA	None of the Above	None of the Above	660	9	
74	Madhya Pradesh - REWA	GAURAV VARMA	Aam Aadmi Party	478	10	
74	Madhya Pradesh - REWA	AJIJ KHAN (MUNNA)	Independent	336	11	
74	Madhya Pradesh - REWA	SUBHRANSHU DWIVEDI - PADRI	Public Political Party	268	12	
74	Madhya Pradesh - REWA	RAJENDRA SHUKLA	Independent	251	13	
74	Madhya Pradesh - REWA	ADVOCATE VIJAY MISHRA	All India Forward Bloc	235	14	
74	Madhya Pradesh - REWA	ROHIT PATIL	Shiv Sena	223	15	
74	Madhya Pradesh - REWA	CHHOTELAL RAJAK	Bahujan Mukti Party	219	16	
74	Madhya Pradesh - REWA	SHEMPOO VISHWAKARMA	Independent	199	17	
74	Madhya Pradesh - REWA	KOMAL CHANDRA PATEL	Shoshit Samaj Dal	190	18	
74	Madhya Pradesh - REWA	ADVOCATE DEEPAK GUPTA	Adhikar Vikas Party	175	19	
74	Madhya Pradesh - REWA	ADV. DEVENDRA SHUKLA	Independent	156	20	
74	Madhya Pradesh - REWA	PRASHANT SINGH BAGHEL	Janata Dal (Secular)	150	21	
74	Madhya Pradesh - REWA	DEENANATH SEN	Janata Congress	145	22	
74	Madhya Pradesh - REWA	HIMANSHU SHUKLA	Rashtriya Kisan Vikas Party	131	23	
74	Madhya Pradesh - REWA	SUSHIL MISHRA (SABKE MAHARJ)	Independent	112	24	
74	Madhya Pradesh - REWA	ARVIND TRIPATHI "BHAYBHIT"	Independent	86	25	
74	Madhya Pradesh - REWA	UMA MISHRA	Independent	75	26	
75	Madhya Pradesh - GURH	NAGENDRA SINGH	Bharatiya Janata Party	42569	1	7828
75	Madhya Pradesh - GURH	KAPIDHWAJ SINGH "BHAIYA"	Samajwadi Party	34741	2	7828
75	Madhya Pradesh - GURH	SUNDERLAL TIWARI	Indian National Congress	32735	3	
75	Madhya Pradesh - GURH	MUNIRAJ PATEL	Bahujan Samaj Party	27063	4	
75	Madhya Pradesh - GURH	BALENDRA KUMAR SHUKLA	Aam Aadmi Party	1639	5	
75	Madhya Pradesh - GURH	RAMNIWASH VISWAKARMA	Independent	1623	6	
75	Madhya Pradesh - GURH	JITENDRA MISHRA	Independent	1177	7	
75	Madhya Pradesh - GURH	SHESHMANI KOL	Independent	832	8	
75	Madhya Pradesh - GURH	None of the Above	None of the Above	831	9	
75	Madhya Pradesh - GURH	KAMLESHWAR TIWARI	Independent	756	10	
75	Madhya Pradesh - GURH	NANDLAL SEN	Jan Samman party	728	11	
75	Madhya Pradesh - GURH	RANNU LAL SAKET	Independent	712	12	
75	Madhya Pradesh - GURH	JAI PRAKASH KUSHWAHA	Jan Adhikar Party	574	13	
75	Madhya Pradesh - GURH	DHIRENDRA SINGH PATEL	Bhartiya Shakti Chetna Party	496	14	
75	Madhya Pradesh - GURH	SANJAY CHAURASIYA	Shiv Sena	440	15	
75	Madhya Pradesh - GURH	SURENDRA SEN	Republican Party of India (A)	416	16	
75	Madhya Pradesh - GURH	PRABHUDATT DUBEY " MAMA"	Sapaks Party	337	17	
75	Madhya Pradesh - GURH	RAMESH KUMAR BARI	Rashtriya Apna Dal	271	18	
76	Madhya Pradesh - CHURHAT	SHARADENDU TIWARI	Bharatiya Janata Party	71909	1	6402
76	Madhya Pradesh - CHURHAT	AJAY ARJUN SINGH	Indian National Congress	65507	2	6402
76	Madhya Pradesh - CHURHAT	VIVEK KOL	Bahujan Samaj Party	2997	3	
76	Madhya Pradesh - CHURHAT	DADAN SINGH	Independent	2248	4	
76	Madhya Pradesh - CHURHAT	ANAND PANDEY	Communist Party of India	1961	5	
76	Madhya Pradesh - CHURHAT	SHRI ARJUN PRASAD SONDHIYA	Independent	1692	6	
76	Madhya Pradesh - CHURHAT	CHOTU KOL	Jan Samman party	1646	7	
76	Madhya Pradesh - CHURHAT	RAJIV KUMAR TIWARI	Independent	1583	8	
76	Madhya Pradesh - CHURHAT	DHARMENDRA SINGH BAGHEL	Independent	1308	9	
76	Madhya Pradesh - CHURHAT	ARUN KUMAR MISHRA	Samata Samadhan Party	1204	10	
76	Madhya Pradesh - CHURHAT	DADDU LAL PANDEY	Bhartiya Shakti Chetna Party	895	11	
76	Madhya Pradesh - CHURHAT	MULNIVASI HANUMAN SAHU	Peoples Party of India (Democratic)	817	12	
76	Madhya Pradesh - CHURHAT	RAKESH KUMAR DUBEY "MAI KE LAL"	Sapaks Party	712	13	
76	Madhya Pradesh - CHURHAT	MANEESH KUMAR SHARMA	Aam Aadmi Party	572	14	
76	Madhya Pradesh - CHURHAT	None of the Above	None of the Above	524	15	
76	Madhya Pradesh - CHURHAT	JAGDISH PRASAD TIWARI	Independent	464	16	
76	Madhya Pradesh - CHURHAT	ASHOK KUMAR VERMA (ADVOCATE)	Independent	448	17	
76	Madhya Pradesh - CHURHAT	ADVOCATE-RAGHUNANDAN SINGH	Apna Dal (Soneylal)	339	18	
76	Madhya Pradesh - CHURHAT	RAJROOP BAIS	Independent	335	19	
76	Madhya Pradesh - CHURHAT	SANDEEP PANDEY "DEEPU BHAI"	Independent	260	20	
76	Madhya Pradesh - CHURHAT	DINENDRA PRASAD DWIVEDI	Vishva SHakti Party	255	21	
76	Madhya Pradesh - CHURHAT	SATYA NARAYAN PATEL	Independent	243	22	
76	Madhya Pradesh - CHURHAT	"ADVOCATE" RANVIJAY VERMA	Independent	224	23	
77	Madhya Pradesh - SIDHI	KEDAR NATH SHUKL	Bharatiya Janata Party	69297	1	19986
77	Madhya Pradesh - SIDHI	KAMLESHWAR PRASAD DWIVEDI	Indian National Congress	49311	2	19986
77	Madhya Pradesh - SIDHI	KRISHN KUMAR SINGH "BHANWAR SAHAB"	Samajwadi Party	9540	3	
77	Madhya Pradesh - SIDHI	MANOJ KOL	Bahujan Samaj Party	7822	4	
77	Madhya Pradesh - SIDHI	RAMPRATAP SINGH YADAV	Independent	4710	5	
77	Madhya Pradesh - SIDHI	CHANDRA SHEKHAR SINGH "OLKO"	Independent	3532	6	
77	Madhya Pradesh - SIDHI	None of the Above	None of the Above	2823	7	
77	Madhya Pradesh - SIDHI	SHAILENDRA TIWARI (SHAILU DUTT)	Independent	1721	8	
77	Madhya Pradesh - SIDHI	VISHWANATH YADAV	Bhartiya Shakti Chetna Party	1124	9	
77	Madhya Pradesh - SIDHI	ANIL GUPTA	Shiv Sena	878	10	
77	Madhya Pradesh - SIDHI	ARVIND SHUKLA " MAI KE LAL"	Sapaks Party	778	11	
77	Madhya Pradesh - SIDHI	RAJ KUMAR JAYASWAL	Peoples Party of India (Democratic)	760	12	
77	Madhya Pradesh - SIDHI	RAM BISHAL VISHWAKRMA	Aam Aadmi Party	694	13	
78	Madhya Pradesh - SIHAWAL	KAMLESHWAR INDRAJEET KUMARE	Indian National Congress	63918	1	31506
78	Madhya Pradesh - SIHAWAL	SHIVA BAHADUR SINGH CHANDEL	Bharatiya Janata Party	32412	2	31506
78	Madhya Pradesh - SIHAWAL	VISHWAMITRA PATHAK	Independent	27121	3	
78	Madhya Pradesh - SIHAWAL	NISAR ALAM FAKHRUDDIN (HAJI)	Bahujan Samaj Party	6977	4	
78	Madhya Pradesh - SIHAWAL	NARENDRA PRATAP SINGH "NANDJI"	Samajwadi Party	3068	5	
78	Madhya Pradesh - SIHAWAL	None of the Above	None of the Above	2477	6	
78	Madhya Pradesh - SIHAWAL	GAIBI PRASAD VISHWAKARMA	Bahujan Mukti Party	2291	7	
78	Madhya Pradesh - SIHAWAL	SUKHRAM KUSHWAHA	Aam Aadmi Party	1915	8	
78	Madhya Pradesh - SIHAWAL	VINOD CHAUBEY	Sapaks Party	1841	9	
78	Madhya Pradesh - SIHAWAL	BHARAT PATEL	Bhartiya Shakti Chetna Party	1397	10	
78	Madhya Pradesh - SIHAWAL	SHESHMANI AHIWARAN SAHU	Independent	1255	11	
78	Madhya Pradesh - SIHAWAL	BHAI LAL SINGH	Independent	1216	12	
78	Madhya Pradesh - SIHAWAL	MAHADEV SAKET	Nirbal Indian Shoshit Hamara Aam Dal	1119	13	
78	Madhya Pradesh - SIHAWAL	MARKANDE PRASAD RAWAT	Independent	1060	14	
78	Madhya Pradesh - SIHAWAL	BHOLE SAKET	Independent	761	15	
78	Madhya Pradesh - SIHAWAL	PRADEEP PATEL	Peoples Party of India (Democratic)	554	16	
79	Madhya Pradesh - CHITRANGI	AMAR SINGH	Bharatiya Janata Party	86585	1	59248
79	Madhya Pradesh - CHITRANGI	SARASWATI SINGH	Indian National Congress	27337	2	59248
79	Madhya Pradesh - CHITRANGI	ASHOK SINGH PAIGAM "ADVOCATE"	Bahujan Samaj Party	17491	3	
79	Madhya Pradesh - CHITRANGI	None of the Above	None of the Above	5420	4	
79	Madhya Pradesh - CHITRANGI	DAL PRATAP SINGH POYA	Gondvana Gantantra Party	5169	5	
79	Madhya Pradesh - CHITRANGI	DHANASHAH BAIGA	Shiv Sena	2387	6	
79	Madhya Pradesh - CHITRANGI	RAMDHANI	Independent	2081	7	
79	Madhya Pradesh - CHITRANGI	SURYA KAMAL	Bhartiya Shakti Chetna Party	1953	8	
79	Madhya Pradesh - CHITRANGI	SANJEEV KUMAR PANIKA	Peoples Party of India (Democratic)	1739	9	
79	Madhya Pradesh - CHITRANGI	AVADHESH	Aam Aadmi Party	1424	10	
79	Madhya Pradesh - CHITRANGI	BABULAL	Republican Party of India (A)	1349	11	
79	Madhya Pradesh - CHITRANGI	PAVAN KUMAR VERMA	Nirbal Indian Shoshit Hamara Aam Dal	1196	12	
79	Madhya Pradesh - CHITRANGI	SHYAM NARAYAN	Jan Kalyan Party	1177	13	
79	Madhya Pradesh - CHITRANGI	PARAS KOL	Jan Adhikar Party	750	14	
79	Madhya Pradesh - CHITRANGI	DHANESH	Saman Aadmi Saman Party	711	15	
80	Madhya Pradesh - SINGAROULI	RAMLALLU VAISHYA	Bharatiya Janata Party	36706	1	3726
80	Madhya Pradesh - SINGAROULI	RENU SHAH	Indian National Congress	32980	2	3726
80	Madhya Pradesh - SINGAROULI	RANI AGRAWAL	Aam Aadmi Party	32167	3	
80	Madhya Pradesh - SINGAROULI	SURESH SHAHWAL	Bahujan Samaj Party	15044	4	
80	Madhya Pradesh - SINGAROULI	ARAVIND SINGH CHANDEL	Independent	13876	5	
80	Madhya Pradesh - SINGAROULI	SHIKHA SINGH W/O OMPRAKASH SHINGH	Samajwadi Party	4680	6	
80	Madhya Pradesh - SINGAROULI	ASHOK KUMAR DUBEY	Communist Party of India	1892	7	
80	Madhya Pradesh - SINGAROULI	PUSHPENDRA KUMAR GUPTA	Independent	1664	8	
80	Madhya Pradesh - SINGAROULI	ASHWANI KUMAR TIWARI	Sapaks Party	1402	9	
80	Madhya Pradesh - SINGAROULI	SHIVPRASAD SHAH	Bhartiya Shakti Chetna Party	1071	10	
80	Madhya Pradesh - SINGAROULI	AJEET DEO PANDEY	Independent	1031	11	
80	Madhya Pradesh - SINGAROULI	RAJEEV KUMAR SINGH	Jan Adhikar Party	983	12	
80	Madhya Pradesh - SINGAROULI	None of the Above	None of the Above	882	13	
80	Madhya Pradesh - SINGAROULI	NARENDRA KUMAR DUBEY	Saman Aadmi Saman Party	879	14	
80	Madhya Pradesh - SINGAROULI	LALAN KUMAR PANIKA	Independent	818	15	
80	Madhya Pradesh - SINGAROULI	RAKESH TIWARI URF DABBU BHAIYA	Jan Kalyan Party	811	16	
80	Madhya Pradesh - SINGAROULI	VISHWABHARAN DWIVEDI	Shiv Sena	701	17	
80	Madhya Pradesh - SINGAROULI	LAXMI KANT	Independent	529	18	
80	Madhya Pradesh - SINGAROULI	NAND KISHOR PATEL	Peoples Party of India (Democratic)	465	19	
80	Madhya Pradesh - SINGAROULI	RAMLAKHAN SHRMA	Independent	436	20	
81	Madhya Pradesh - DEVSAR	SUBHASH RAM CHARITRA	Bharatiya Janata Party	63295	1	10678
