Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
24	Karnataka - Bagalkot	PARASHURAM LAXMAN NEELNAIK	Bharatiya Republican Paksha	931	5	
24	Karnataka - Bagalkot	MOHAMMEDSALEEM DONGRISAB PATHAN	Independent	756	6	
24	Karnataka - Bagalkot	HIREAMATH VEERABHADRAYYA RUDRAYYA	Independent	388	7	
24	Karnataka - Bagalkot	MALLINATH IRANNAYYA HIREMATH	Praja Parivartan Party	236	8	
24	Karnataka - Bagalkot	MANOHAR SOMAPPA METI	Independent	227	9	
24	Karnataka - Bagalkot	AMARASAB NOORSAB PUNEKAR	Independent	201	10	
24	Karnataka - Bagalkot	MOSHEENKHAN MUNIRAAHMAD KHAJI	Indian New Congress Party	182	11	
24	Karnataka - Bagalkot	BABUSHA DASTAGIRASAB ROLLI URF R.D BABU	Independent	171	12	
24	Karnataka - Bagalkot	NAGARAJ SHIVAPUTRAPPA KALAKUTAGAR	Independent	149	13	
25	Karnataka - Hungund	DODDANAGOUDA G PATIL	Bharatiya Janata Party	65012	1	5227
25	Karnataka - Hungund	KASHAPPANAVAR VIJAYANAND SHIVASHANKRAPPA	Indian National Congress	59785	2	5227
25	Karnataka - Hungund	S. R. NAVALIHIREMATH	Independent	25850	3	
25	Karnataka - Hungund	M. SHASHIKUMAR HALEPADI.	Independent	2359	4	
25	Karnataka - Hungund	None of the Above	None of the Above	1698	5	
25	Karnataka - Hungund	AMARANNAVAR PRADEEP. SHANKARAGOUDA	Shivsena	922	6	
25	Karnataka - Hungund	BASANAGOUDA. RAMANAGOUDA METI	All India Mahila Empowerment Party	482	7	
25	Karnataka - Hungund	H. L. HAVARAGI	Praja Parivartan Party	425	8	
26	Karnataka - Muddebihal	AMEENAPPA GOUDA S PATIL (NADAHALLI)	Bharatiya Janata Party	63512	1	8633
26	Karnataka - Muddebihal	APPAJI URF CHANNABASAVARAJ SHANKARARAO NADAGOUDA	Indian National Congress	54879	2	8633
26	Karnataka - Muddebihal	MANGALADEVI BIRADAR	Janata Dal (Secular)	9845	3	
26	Karnataka - Muddebihal	V P RAKSHITH	Namma Congress	3093	4	
26	Karnataka - Muddebihal	AYYAPPA DORE	Jana Samanyara Party (Karnataka)	2981	5	
26	Karnataka - Muddebihal	None of the Above	None of the Above	1295	6	
26	Karnataka - Muddebihal	PRABHUGOUDA GOUDRA	Independent	745	7	
26	Karnataka - Muddebihal	NAGUR METI SHRIDHAR	Independent	662	8	
26	Karnataka - Muddebihal	GANGADAR SHANKARRAO NADAGOUDA	Independent	630	9	
26	Karnataka - Muddebihal	BIBIHAJARA A NIDAGUNDI	All India Mahila Empowerment Party	587	10	
26	Karnataka - Muddebihal	BAPUGAOUDA PATIL	Shivsena	315	11	
26	Karnataka - Muddebihal	HONNAPPA S RAMATHIRTHA	Bharatiya Prajagala Kalyana Paksha	254	12	
27	Karnataka - Devar Hippargi	SOMANAGOUDA B PATIL (SASANUR)	Bharatiya Janata Party	48245	1	3353
27	Karnataka - Devar Hippargi	BHIMANAGOUDA (RAJUGOUDA) B PATIL	Janata Dal (Secular)	44892	2	3353
27	Karnataka - Devar Hippargi	B S PATIL (YALAGI)	Indian National Congress	38038	3	
27	Karnataka - Devar Hippargi	ASIF HERKAL	Aam Aadmi Party	3111	4	
27	Karnataka - Devar Hippargi	None of the Above	None of the Above	1139	5	
27	Karnataka - Devar Hippargi	SIDRAMAPPA NAGAPPA MATHAD	Independent	878	6	
27	Karnataka - Devar Hippargi	KIRAN SIDRAMAYYA SOULABAVIMATH	All India Mahila Empowerment Party	855	7	
27	Karnataka - Devar Hippargi	SHREEKANT SOMALU RATHOD	Independent	682	8	
27	Karnataka - Devar Hippargi	PUNDALIK RAYAPPA HANDIGANOOR	Independent	332	9	
27	Karnataka - Devar Hippargi	ABDUL RAHIMAN DUNDASI	Independent	322	10	
27	Karnataka - Devar Hippargi	BHIMAPPA CHANDAPPA PADEKANOOR	Independent	295	11	
27	Karnataka - Devar Hippargi	DHARMAPPA CHANDAPPA NATIKAR	Independent	290	12	
28	Karnataka - Basavana Bagevadi	SHIVANAND PATIL	Indian National Congress	58647	1	3186
28	Karnataka - Basavana Bagevadi	SOMANAGOUDA(APPUGOUDA) B PATIL(MANAGULI)	Janata Dal (Secular)	55461	2	3186
28	Karnataka - Basavana Bagevadi	SANGARAJ DESAI	Bharatiya Janata Party	25501	3	
28	Karnataka - Basavana Bagevadi	YALLAPPA BASAPPA GUNDAKARAJAGI	Independent	3008	4	
28	Karnataka - Basavana Bagevadi	None of the Above	None of the Above	1684	5	
28	Karnataka - Basavana Bagevadi	LAXIMBAI W/O SHIVANAND G PATIL	Independent	1252	6	
28	Karnataka - Basavana Bagevadi	ALUR NINGANNA MALLAPPA	Jana Samanyara Party (Karnataka)	904	7	
28	Karnataka - Basavana Bagevadi	BHAGYASHREE SHIVANAND PATIL	Independent	492	8	
28	Karnataka - Basavana Bagevadi	KENGANAL MALLIKARJUN BHIMAPPA	Swaraj India	455	9	
29	Karnataka - Babaleshwar	MALLANAGOUD BASANAGOUD PATIL	Indian National Congress	98339	1	29715
29	Karnataka - Babaleshwar	VIJAYAKUMAR SIDRAMGOUDA PATIL	Bharatiya Janata Party	68624	2	29715
29	Karnataka - Babaleshwar	None of the Above	None of the Above	1786	3	
29	Karnataka - Babaleshwar	SAMBHAJI KRISHNA GAYAKAWAD	Independent	925	4	
29	Karnataka - Babaleshwar	BHAVARAMMA SHIVANAND JANAWAD	All India Mahila Empowerment Party	778	5	
29	Karnataka - Babaleshwar	SANGAYYA SHARANAYYA MARIMATH	Independent	308	6	
29	Karnataka - Babaleshwar	SANGAPPA GURAPPA INDI	Independent	218	7	
29	Karnataka - Babaleshwar	MANJULA KISHAN CHAVAN	Jana Samanyara Party (Karnataka)	161	8	
29	Karnataka - Babaleshwar	SANGAYYA SHANKARAYYA HIREMATH	Shivsena	153	9	
29	Karnataka - Babaleshwar	MAHADEVI DHARMAPPA NATIKAR	Independent	110	10	
29	Karnataka - Babaleshwar	SUNIL GORAKHANATH KATAKAR	Independent	85	11	
29	Karnataka - Babaleshwar	LAKSMIBAYI SHIVAPPA GUDDI	Independent	81	12	
29	Karnataka - Babaleshwar	RAVI SHIVAPPA PADASALAGI	Independent	77	13	
30	Karnataka - Bijapur City	BASANAGOUD .R. PATIL (YATNAL)	Bharatiya Janata Party	76308	1	6413
30	Karnataka - Bijapur City	ABDUL HAMEED MUSHRIF	Indian National Congress	69895	2	6413
30	Karnataka - Bijapur City	BELLUBBI SANGAPPA KALLAPPA	Janata Dal (Secular)	2083	3	
30	Karnataka - Bijapur City	None of the Above	None of the Above	1399	4	
30	Karnataka - Bijapur City	PEERPASHA SHAMSUDDIN GACHIMAL	Nationalist Congress Party	449	5	
30	Karnataka - Bijapur City	DONDIBA RAMU RATHOD	Independent	409	6	
30	Karnataka - Bijapur City	MAHESH MAHADEV JADHAV	Shivsena	296	7	
30	Karnataka - Bijapur City	RAKESH SIDDARAM TELI	Bhaarateeya Janashakthi Congress	287	8	
30	Karnataka - Bijapur City	APPU KALABURGI	Independent	262	9	
30	Karnataka - Bijapur City	KADECHUR KALLAPPA REVANSIDDAPPA	Independent	184	10	
30	Karnataka - Bijapur City	IRAPPA BASAPPA KUMBAR	Independent	131	11	
31	Karnataka - Nagthan	DEVANAND FULASING CHAVAN	Janata Dal (Secular)	59709	1	5601
31	Karnataka - Nagthan	KATAKADOND VITTAL DONDIBA	Indian National Congress	54108	2	5601
31	Karnataka - Nagthan	GOPAL GOVIND KARJOL	Bharatiya Janata Party	53562	3	
31	Karnataka - Nagthan	IRASUR SAGAR MALLAPPA	Bhaarateeya Janashakthi Congress	1624	4	
31	Karnataka - Nagthan	None of the Above	None of the Above	1578	5	
31	Karnataka - Nagthan	RAHUL TIPPANNA BHASKAR	Independent	1276	6	
31	Karnataka - Nagthan	KATAKADHOND DEEPAK GANGARAM	Hindustan Janta Party	931	7	
31	Karnataka - Nagthan	KRISHNA THAVARU CHAVAN	All India Mahila Empowerment Party	614	8	
31	Karnataka - Nagthan	BAGAYAT DADASAHEB SIDDAPPA	Independent	557	9	
31	Karnataka - Nagthan	KAVITA DEEPAK KATAKADHOND	Bharatiya Rashtriya Mahila Sarvodaya Congress	506	10	
31	Karnataka - Nagthan	T. K. DASAR	Independent	418	11	
31	Karnataka - Nagthan	SANJEEV PUNDALEEK MANE	Namma Congress	408	12	
31	Karnataka - Nagthan	BHARATI LAVAKUSH KALEBAG	Karnataka Jantha Paksha	317	13	
32	Karnataka - Indi	YASHVANTHARAYGOUDA VITTALAGOUDA PATIL	Indian National Congress	50401	1	9938
32	Karnataka - Indi	B D PATIL (HANJAGI)	Janata Dal (Secular)	40463	2	9938
32	Karnataka - Indi	DAYASAGAR BAPURAYA PATIL	Bharatiya Janata Party	38941	3	
32	Karnataka - Indi	RAVIKANTH SHANKREPPA PATIL	Independent	31425	4	
32	Karnataka - Indi	SADASHIVA GIRIMALLA BIRADAR	Independent	2196	5	
32	Karnataka - Indi	None of the Above	None of the Above	1244	6	
32	Karnataka - Indi	VENKATESHWAR MAHASWAMIJI (KATAKADHOND)	Hindustan Janta Party	941	7	
32	Karnataka - Indi	LAXMIBAI DODDAPPA TADLAGI	All India Mahila Empowerment Party	656	8	
32	Karnataka - Indi	CHANDRASHEKHAR BASAPPA HOSAMANI	Independent	488	9	
32	Karnataka - Indi	GOLLALALINGANAGOUDA PEERAPPAGOUDA JYOTIGOND	Independent	461	10	
32	Karnataka - Indi	ABUJAR KASHIMSAB THAMATAGER	Independent	352	11	
32	Karnataka - Indi	M M BAGAWAN	Independent	317	12	
32	Karnataka - Indi	CHANNAPPA SIDDAPPA BHOSAGI	Independent	226	13	
33	Karnataka - Sindgi	MANAGULI MALLAPPA CHANNAVEERAPPA	Janata Dal (Secular)	70865	1	9305
33	Karnataka - Sindgi	BHUSANUR RAMESH BALAPPA	Bharatiya Janata Party	61560	2	9305
33	Karnataka - Sindgi	SALI MALLANNA NINGAPPA	Indian National Congress	22818	3	
33	Karnataka - Sindgi	None of the Above	None of the Above	1222	4	
33	Karnataka - Sindgi	SHAMASHODDIN KHAJESAB MULLA	Nationalist Congress Party	918	5	
33	Karnataka - Sindgi	NAGESH LAKKU RATHOD	Independent	781	6	
33	Karnataka - Sindgi	GULSHANBI DAVALSAB NADAF	All India Mahila Empowerment Party	703	7	
33	Karnataka - Sindgi	LIYAKHATALI MIRASAHEB DARGA	Praja Parivartan Party	638	8	
33	Karnataka - Sindgi	MALLU NAGAPPA PUJARI	Independent	576	9	
33	Karnataka - Sindgi	IRANNA MADIVALAPPA VISHWAKARMA	Independent	415	10	
34	Karnataka - Afzalpur	M Y PATIL	Indian National Congress	71735	1	10594
34	Karnataka - Afzalpur	MALIKAYYA GUTTEDAR	Bharatiya Janata Party	61141	2	10594
34	Karnataka - Afzalpur	RAJU GOUDA REVOOR	Janata Dal (Secular)	13340	3	
34	Karnataka - Afzalpur	None of the Above	None of the Above	1243	4	
34	Karnataka - Afzalpur	RAJU RAMACHANDRA HEROOR	All India Mahila Empowerment Party	596	5	
34	Karnataka - Afzalpur	DIGAMBAR	Independent	590	6	
34	Karnataka - Afzalpur	WALI MALLAPPA	Independent	564	7	
34	Karnataka - Afzalpur	K M BARMA	Dr. Ambedkar People's Party	499	8	
35	Karnataka - Jevargi	AJAY DHARAM SINGH	Indian National Congress	68508	1	16056
35	Karnataka - Jevargi	DODDAPPAGOWDA S. PATIL NARIBOL	Bharatiya Janata Party	52452	2	16056
35	Karnataka - Jevargi	KEDARLINGAYYA HIREMATH	Janata Dal (Secular)	35691	3	
35	Karnataka - Jevargi	None of the Above	None of the Above	1310	4	
35	Karnataka - Jevargi	PRABHU KALAPPA	All India Mahila Empowerment Party	856	5	
35	Karnataka - Jevargi	VAKIL PATEL S/O KHAJAPATEL	Independent	813	6	
35	Karnataka - Jevargi	SIDDAPPA HUGAR	Independent	732	7	
35	Karnataka - Jevargi	PRAVEENKUMAR BASAYYA KUNTOJIMATH	Shivsena	478	8	
35	Karnataka - Jevargi	RAMU S/O CHATRU CHAVHAN	Independent	318	9	
35	Karnataka - Jevargi	BHIMAYYA SOMAYYA	Independent	238	10	
35	Karnataka - Jevargi	NAGESH S/O VEERANNA	Independent	229	11	
35	Karnataka - Jevargi	DARMAN	Independent	121	12	
36	Karnataka - Shorapur	NARASIMHANAYAK (RAJUGOUDA)	Bharatiya Janata Party	104426	1	22568
36	Karnataka - Shorapur	RAJA VENKATAPPA NAIK	Indian National Congress	81858	2	22568
36	Karnataka - Shorapur	RAJA KRISHNAPPA NAYAK	Janata Dal (Secular)	4796	3	
36	Karnataka - Shorapur	None of the Above	None of the Above	1720	4	
36	Karnataka - Shorapur	RAJA RAMAPPA NAYAK (JEJI)	All India Mahila Empowerment Party	1513	5	
36	Karnataka - Shorapur	YAMANAPPA	Independent	795	6	
36	Karnataka - Shorapur	ANILKUMAR	Independent	772	7	
36	Karnataka - Shorapur	HANAMANTRAYA	Independent	594	8	
36	Karnataka - Shorapur	GOPAL	Independent	387	9	
36	Karnataka - Shorapur	CHANDRAKANTH	Independent	335	10	
37	Karnataka - Shahapur	SHARANABASAPPA GOUDA DARSHANAPUR	Indian National Congress	78642	1	30974
37	Karnataka - Shahapur	GURU PATIL SIRWAL	Bharatiya Janata Party	47668	2	30974
37	Karnataka - Shahapur	AMEENRADDI YALAGI	Janata Dal (Secular)	23329	3	
37	Karnataka - Shahapur	AZAM ALI	All India Mahila Empowerment Party	1767	4	
37	Karnataka - Shahapur	None of the Above	None of the Above	1422	5	
37	Karnataka - Shahapur	MANOHAR	Independent	1197	6	
37	Karnataka - Shahapur	BASAVARAJ	Independent	1017	7	
37	Karnataka - Shahapur	BHIMARAYA	Jana Samanyara Party (Karnataka)	561	8	
37	Karnataka - Shahapur	APPA SAHEBAGOUDA	Independent	480	9	
37	Karnataka - Shahapur	ANWAR HUSSAIN	Independent	347	10	
38	Karnataka - Yadgir	VENKATREDDY MUDNAL	Bharatiya Janata Party	62227	1	12881
38	Karnataka - Yadgir	DR.A B MAALAKARADDY	Indian National Congress	49346	2	12881
38	Karnataka - Yadgir	A.C. KADLOOR	Janata Dal (Secular)	25774	3	
38	Karnataka - Yadgir	None of the Above	None of the Above	1648	4	
38	Karnataka - Yadgir	M. BASAVARAJ PADUKOTI	All India Mahila Empowerment Party	1074	5	
38	Karnataka - Yadgir	IRAPPA M.KASAN	Bhartiya Republican Party (Insan)	1068	6	
38	Karnataka - Yadgir	SAIDAPPA	Bharatiya Prajagala Kalyana Paksha	993	7	
38	Karnataka - Yadgir	MARUTI RAO	Dr. Ambedkar People's Party	790	8	
38	Karnataka - Yadgir	ANANTHA REDDY	Independent	766	9	
38	Karnataka - Yadgir	KRISHNA. K	Pyramid Party of India	427	10	
38	Karnataka - Yadgir	DR DEVANAND KOLI	Hindustan Janta Party	336	11	
39	Karnataka - Gurmitkal	NAGANGOUDA KANDKUR	Janata Dal (Secular)	79627	1	24480
39	Karnataka - Gurmitkal	BABURAO CHINCHANSUR	Indian National Congress	55147	2	24480
39	Karnataka - Gurmitkal	SAYIBANNA	Bharatiya Janata Party	8995	3	
39	Karnataka - Gurmitkal	None of the Above	None of the Above	2418	4	
39	Karnataka - Gurmitkal	CHANDRASHEKAR T.DASANKERI	Indian New Congress Party	1392	5	
39	Karnataka - Gurmitkal	K. SOMASHEKAR	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	1272	6	
39	Karnataka - Gurmitkal	SATYANARAYANA YADAV	Samajwadi Party	584	7	
39	Karnataka - Gurmitkal	ASHOK	Namma Congress	569	8	
39	Karnataka - Gurmitkal	BABANKUMAR	BhartiyaBahujanKranti Dal	543	9	
39	Karnataka - Gurmitkal	VENKATESH	Dr. Ambedkar People's Party	427	10	
39	Karnataka - Gurmitkal	JAFAR HUSSAIN	All India Mahila Empowerment Party	386	11	
39	Karnataka - Gurmitkal	BHASKAR	Bharatiya Prajagala Kalyana Paksha	333	12	
39	Karnataka - Gurmitkal	PAPANNA	Hindustan Janta Party	281	13	
40	Karnataka - Chittapur	PRIYANK KHARGE	Indian National Congress	69700	1	4393
40	Karnataka - Chittapur	VALMIK NAIK	Bharatiya Janata Party	65307	2	4393
40	Karnataka - Chittapur	DEVARAJA V K	Bahujan Samaj Party	1218	3	
40	Karnataka - Chittapur	RAJU HADNOOR	All India Mahila Empowerment Party	1136	4	
40	Karnataka - Chittapur	None of the Above	None of the Above	1052	5	
40	Karnataka - Chittapur	SABANNA B DODDAMNI	Independent	615	6	
40	Karnataka - Chittapur	SHANKAR CHAWAN	Independent	612	7	
40	Karnataka - Chittapur	VINOD ANNA	Independent	418	8	
40	Karnataka - Chittapur	RUKKAPPA K LEADER	Independent	311	9	
41	Karnataka - Sedam	RAJKUMAR PATIL	Bharatiya Janata Party	80668	1	7200
41	Karnataka - Sedam	DR. SHARAN PRAKASH RUDRAPPA PATIL	Indian National Congress	73468	2	7200
41	Karnataka - Sedam	SUNITA MAHANTESH TALAWAR MALKHED	Janata Dal (Secular)	2075	3	
41	Karnataka - Sedam	None of the Above	None of the Above	1260	4	
41	Karnataka - Sedam	REKHA DAYANAND HULASAGUD	All India Mahila Empowerment Party	1099	5	
42	Karnataka - Chincholi	DR. UMESH G JADHAV	Indian National Congress	73905	1	19212
42	Karnataka - Chincholi	SUNIL Y VALLYAPURE	Bharatiya Janata Party	54693	2	19212
42	Karnataka - Chincholi	SUSHILABAI B KORVI	Janata Dal (Secular)	1621	3	
42	Karnataka - Chincholi	None of the Above	None of the Above	1082	4	
42	Karnataka - Chincholi	MITHUN KHEMU RATHOD	Independent	391	5	
42	Karnataka - Chincholi	VIJAYLAXMI LAXMAN OMKAR	All India Mahila Empowerment Party	317	6	
42	Karnataka - Chincholi	BASAVARAJ ANWARKAR	Independent	246	7	
42	Karnataka - Chincholi	GOUTAM MANIK MORE	Namma Congress	233	8	
42	Karnataka - Chincholi	BASAWARAJ M WADI	Indian New Congress Party	185	9	
42	Karnataka - Chincholi	SRIKANT MANIKRAO	Dr. Ambedkar People's Party	176	10	
42	Karnataka - Chincholi	SHANKAR JADHAV	Bharatiya Peoples Party	149	11	
43	Karnataka - Gulbarga Rural	BASAWARAJ MATTIMUD	Bharatiya Janata Party	61750	1	12386
43	Karnataka - Gulbarga Rural	VIJAYKUMAR G RAMAKRISHNA	Indian National Congress	49364	2	12386
43	Karnataka - Gulbarga Rural	REVU NAIK BELAMAGI	Janata Dal (Secular)	29538	3	
43	Karnataka - Gulbarga Rural	AMBALAGA MARUTI MANAPADE	Communist Party of India (Marxist)	3491	4	
43	Karnataka - Gulbarga Rural	GIRISH BAILAPPA KAMBANAVAR	Independent	2133	5	
43	Karnataka - Gulbarga Rural	None of the Above	None of the Above	1612	6	
43	Karnataka - Gulbarga Rural	GANAPATH RAO K MANE	SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)	1044	7	
43	Karnataka - Gulbarga Rural	SUJATA	All India Mahila Empowerment Party	799	8	
43	Karnataka - Gulbarga Rural	VIJAY JADHAV	Independent	593	9	
43	Karnataka - Gulbarga Rural	SHIVASHARANAPPA MARUTIRAO	Independent	541	10	
43	Karnataka - Gulbarga Rural	RAMESH BHIMSINGH	Independent	482	11	
43	Karnataka - Gulbarga Rural	SHANKAR JADHAV	Bharatiya Peoples Party	431	12	
43	Karnataka - Gulbarga Rural	MANJUNATH ANNAPPA	Independent	394	13	
43	Karnataka - Gulbarga Rural	BHARATA KUMAR D KUMSI	Independent	323	14	
44	Karnataka - Gulbarga Dakshin	DATTATRAYA C PATIL REVOOR APPU GOUDA	Bharatiya Janata Party	64788	1	5431
44	Karnataka - Gulbarga Dakshin	ALLAMPRABHU PATIL	Indian National Congress	59357	2	5431
44	Karnataka - Gulbarga Dakshin	BASAVARAJ DIGGAVI	Janata Dal (Secular)	14359	3	
44	Karnataka - Gulbarga Dakshin	SURYAKANT NIMBALKAR	Bahujan Samaj Party	1853	4	
44	Karnataka - Gulbarga Dakshin	None of the Above	None of the Above	1114	5	
44	Karnataka - Gulbarga Dakshin	RIZWAN UR RAHMAN SIDDIQUI	Independent	597	6	
44	Karnataka - Gulbarga Dakshin	MAQBOOL KHAN HEERAPUR	Independent	479	7	
44	Karnataka - Gulbarga Dakshin	M S UDANOOR	Indian New Congress Party	288	8	
44	Karnataka - Gulbarga Dakshin	PRAHLAD MATMARI	Independent	259	9	
44	Karnataka - Gulbarga Dakshin	SYED ABDUL BARI	Welfare Party Of India	252	10	
44	Karnataka - Gulbarga Dakshin	JAGANNATH M CHAWAN	National Development Party	229	11	
44	Karnataka - Gulbarga Dakshin	RATNA SUKHJINDER SINGH	All India Mahila Empowerment Party	184	12	
44	Karnataka - Gulbarga Dakshin	VIRANNA KORALLI	Shivsena	179	13	
44	Karnataka - Gulbarga Dakshin	DHARMAVEER S PUJARI	Independent	171	14	
44	Karnataka - Gulbarga Dakshin	CHANDSAB MAKTUMSAB BHIMALLI	Independent	138	15	
44	Karnataka - Gulbarga Dakshin	RAMADEVI RAJKUMAR MADGI	Shramajeevi Party	115	16	
45	Karnataka - Gulbarga Uttar	KANEEZ FATIMA	Indian National Congress	64311	1	5940
45	Karnataka - Gulbarga Uttar	CHANDRAKANT B PATIL (CHANDU PATIL)	Bharatiya Janata Party	58371	2	5940
45	Karnataka - Gulbarga Uttar	NASIR HUSSAIN USTAD	Janata Dal (Secular)	14422	3	
45	Karnataka - Gulbarga Uttar	WAHAJ BABA	Independent	7166	4	
45	Karnataka - Gulbarga Uttar	None of the Above	None of the Above	1116	5	
45	Karnataka - Gulbarga Uttar	MOHAMMED MOHSIN	SOCIAL DEMOCRATIC PARTY OF INDIA	797	6	
45	Karnataka - Gulbarga Uttar	MOHD SHAFEE KHASIM PATEL	Independent	675	7	
45	Karnataka - Gulbarga Uttar	SYED IMRAN SYED ABDUL RAHEMAN	Independent	450	8	
45	Karnataka - Gulbarga Uttar	SANJEEVKUMAR KARIKAL	Aam Aadmi Party	198	9	
45	Karnataka - Gulbarga Uttar	ABDUL HAMEED DABUR	Akhil Bharatiya Muslim League (Secular)	188	10	
45	Karnataka - Gulbarga Uttar	SHAMALA M UDNOOR	Indian New Congress Party	174	11	
45	Karnataka - Gulbarga Uttar	SAKINA PATEL	All India Mahila Empowerment Party	160	12	
45	Karnataka - Gulbarga Uttar	JALALUDDIN QADRI	Independent	151	13	
45	Karnataka - Gulbarga Uttar	PRAKASH RATHOD	BhartiyaBahujanKranti Dal	149	14	
45	Karnataka - Gulbarga Uttar	RUKUM SHAH	All India Ulama Congress	121	15	
45	Karnataka - Gulbarga Uttar	ABDUL BASEER	Independent	103	16	
46	Karnataka - Aland	GUTTEDAR SUBHASH RUKMAYYA	Bharatiya Janata Party	76815	1	697
46	Karnataka - Aland	B R PATIL	Indian National Congress	76118	2	697
46	Karnataka - Aland	ARUNKUMAR C PATIL HALLISALGAR	Janata Dal (United)	2213	3	
46	Karnataka - Aland	None of the Above	None of the Above	1445	4	
46	Karnataka - Aland	SURYAKANT K KORALLI	Janata Dal (Secular)	1387	5	
46	Karnataka - Aland	SWAMI SHIVAYYA	Independent	808	6	
46	Karnataka - Aland	RATNAPPA RAMCHANDRAPPA	Independent	393	7	
46	Karnataka - Aland	AFZAL ANSARI	All India Mahila Empowerment Party	390	8	
46	Karnataka - Aland	SHARANAPPA BHIMSHA ZALAKE	Bhaarateeya Janashakthi Congress	388	9	
46	Karnataka - Aland	KUSHAL CHATTRU RATHOD	National Development Party	344	10	
46	Karnataka - Aland	ANSARI JAHEER	Independent	199	11	
46	Karnataka - Aland	D K KONKATE KERROR	Rashtriya Samaj Paksha	109	12	
47	Karnataka - Basavakalyan	B. NARAYANRAO	Indian National Congress	61425	1	17272
47	Karnataka - Basavakalyan	MALLIKARJUN SON OF SIDRAMAPPA KHUBA	Bharatiya Janata Party	44153	2	17272
47	Karnataka - Basavakalyan	P.G.R. SINDHIA	Janata Dal (Secular)	31414	3	
47	Karnataka - Basavakalyan	DEEPAK MALGAR	Aam Aadmi Party	1747	4	
47	Karnataka - Basavakalyan	None of the Above	None of the Above	1410	5	
47	Karnataka - Basavakalyan	SHRIMANTHRAO ARJUNRAO	Independent	840	6	
47	Karnataka - Basavakalyan	RAM SON OF INDRAJEET	Nationalist Congress Party	783	7	
47	Karnataka - Basavakalyan	PURUSHOTAM	All India Mahila Empowerment Party	749	8	
47	Karnataka - Basavakalyan	AJINKYA MULAY	Bahujan Mukti Party	655	9	
47	Karnataka - Basavakalyan	CHANDRAKANTH GYANOBA RANE	Independent	490	10	
47	Karnataka - Basavakalyan	BABU PASHA MOINODDIN	Independent	443	11	
47	Karnataka - Basavakalyan	ANIL GURUNATH	BhartiyaBahujanKranti Dal	441	12	
47	Karnataka - Basavakalyan	VIJAY KUMAR	Independent	418	13	
47	Karnataka - Basavakalyan	C. NARAYAN	Independent	358	14	
48	Karnataka - Humnabad	RAJSHEKHAR	Indian National Congress	74945	1	31814
48	Karnataka - Humnabad	SUBHASH	Bharatiya Janata Party	43131	2	31814
48	Karnataka - Humnabad	M NASEEMODDIN PATEL	Janata Dal (Secular)	34280	3	
48	Karnataka - Humnabad	ANKUSH	Bharatiya Republican Paksha	3644	4	
48	Karnataka - Humnabad	None of the Above	None of the Above	1173	5	
48	Karnataka - Humnabad	ANJUM BEGUM	All India Mahila Empowerment Party	737	6	
48	Karnataka - Humnabad	PRASHANT	Dr. Ambedkar People's Party	718	7	
48	Karnataka - Humnabad	EKNATH	Independent	707	8	
49	Karnataka - Bidar South	BANDEPPA	Janata Dal (Secular)	55107	1	12742
49	Karnataka - Bidar South	DR SHAILENDRA BELDALE	Bharatiya Janata Party	42365	2	12742
49	Karnataka - Bidar South	ASHOK KHENY	Indian National Congress	35131	3	
49	Karnataka - Bidar South	NAZEER AHMED	Welfare Party Of India	968	4	
49	Karnataka - Bidar South	None of the Above	None of the Above	957	5	
49	Karnataka - Bidar South	MOHAMMED AZMATH	All India Mahila Empowerment Party	792	6	
49	Karnataka - Bidar South	SYED RAHAMATHULLA HUSSAINI	Independent	779	7	
49	Karnataka - Bidar South	A SALEEM	Bharatiya Praja Paksha	690	8	
49	Karnataka - Bidar South	SYED RAFIULLA	Independent	555	9	
49	Karnataka - Bidar South	SHIVRAJ	Independent	381	10	
49	Karnataka - Bidar South	ABRAHAM T J	Independent	345	11	
49	Karnataka - Bidar South	RAVINDARKUMAR	Independent	312	12	
49	Karnataka - Bidar South	NARSAPPA	Independent	265	13	
49	Karnataka - Bidar South	RAJKUMAR	Pyramid Party of India	240	14	
50	Karnataka - Bidar	RAHIM KHAN	Indian National Congress	73270	1	10245
50	Karnataka - Bidar	SURAYAKANTH NAGMARPALLI	Bharatiya Janata Party	63025	2	10245
50	Karnataka - Bidar	M MUNIYAPPA	Bahujan Samaj Party	1384	3	
50	Karnataka - Bidar	None of the Above	None of the Above	690	4	
50	Karnataka - Bidar	KHAYAMUDDIN	National Development Party	568	5	
50	Karnataka - Bidar	MD GULAM ALI	Independent	408	6	
50	Karnataka - Bidar	MOHD NASER KHAN	All India Mahila Empowerment Party	378	7	
50	Karnataka - Bidar	MALLAPPA	Independent	258	8	
