Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	GOWRI	Naam Tamilar Katchi	1831	6	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	PUSHPARAJ	SOCIAL DEMOCRATIC PARTY OF INDIA	925	7	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	CHANDRASEKAR	Indiya Jananayaka Katchi	482	8	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	SATHISH S	Bahujan Samaj Party	468	9	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	NEELAKANDAN G	Independent	328	10	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	KARUNANIDHI K	Independent	224	11	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	YUVARAJ V	Shivsena	201	12	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	SHEELA BASKARAN	Independent	171	13	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	NAGESHRAO R	Republican Party of India (A)	165	14	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	PRABHAKARAN K	Makkalatchi Katchi	157	15	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	PUVINTHAN S	Independent	144	16	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	SURESH BABU S	Independent	135	17	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	VASANTHAKUMAR M	Independent	134	18	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	VENUGOPAL S	Independent	127	19	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	SULOCHANA S	Youth And Students Party	110	20	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	SUNDAR	Independent	96	21	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	KOLANJI	Independent	91	22	
15	Tamil Nadu - Thiru-Vi-Ka-Nagar	MOORHI G	Independent	52	23	
16	Tamil Nadu - Egmore	RAVICHANDRAN K.S	Dravida Munnetra Kazhagam	55060	1	10679
16	Tamil Nadu - Egmore	PARITHI ELLAMVAZHUTHI E	All India Anna Dravida Munnetra Kazhagam	44381	2	10679
16	Tamil Nadu - Egmore	VENKATESAN M	Bharatiya Janata Party	7159	3	
16	Tamil Nadu - Egmore	PRABHU T	Desiya Murpokku Dravida Kazhagam	6321	4	
16	Tamil Nadu - Egmore	None of the Above	None of the Above	2840	5	
16	Tamil Nadu - Egmore	RAJENDRAN A	Pattali Makkal Katchi	1814	6	
16	Tamil Nadu - Egmore	JAYALAKSHMI I	Naam Tamilar Katchi	1450	7	
16	Tamil Nadu - Egmore	BALASUNDARAM M	Independent	255	8	
16	Tamil Nadu - Egmore	EZHILARASAN I	Bahujan Samaj Party	255	9	
16	Tamil Nadu - Egmore	NAGARAJAN M	Independent	192	10	
16	Tamil Nadu - Egmore	VENKATACHALAM V	Youth And Students Party	179	11	
16	Tamil Nadu - Egmore	GUNASEKAR N	Independent	128	12	
16	Tamil Nadu - Egmore	ASHOK A	Shivsena	103	13	
16	Tamil Nadu - Egmore	MUKUNTHAN J	Independent	97	14	
16	Tamil Nadu - Egmore	SELVAM I	Independent	79	15	
16	Tamil Nadu - Egmore	KUBENDRAN S	Makkalatchi Katchi	70	16	
16	Tamil Nadu - Egmore	CHANDRAKALA J	Jan Shakti Dal	54	17	
16	Tamil Nadu - Egmore	DHATCHAYANI M	Independent	52	18	
16	Tamil Nadu - Egmore	ARUN KUMAR A	Independent	39	19	
16	Tamil Nadu - Egmore	PRASATH S	Independent	36	20	
16	Tamil Nadu - Egmore	RAJASEKAR S	Independent	36	21	
16	Tamil Nadu - Egmore	JAYARAJ S	Independent	35	22	
17	Tamil Nadu - Royapuram	JAYAKUMAR D	All India Anna Dravida Munnetra Kazhagam	55205	1	8031
17	Tamil Nadu - Royapuram	MANOHAR R	Indian National Congress	47174	2	8031
17	Tamil Nadu - Royapuram	SYED RAFI BASHA H	SOCIAL DEMOCRATIC PARTY OF INDIA	4345	3	
17	Tamil Nadu - Royapuram	JEMELAA M R	Bharatiya Janata Party	3562	4	
17	Tamil Nadu - Royapuram	BIJU CHACKO	Tamil Maanila Congress (Moopanar)	3191	5	
17	Tamil Nadu - Royapuram	ANANDHA RAJ B	Naam Tamilar Katchi	2387	6	
17	Tamil Nadu - Royapuram	None of the Above	None of the Above	2348	7	
17	Tamil Nadu - Royapuram	PERUMAL T S	Pattali Makkal Katchi	2126	8	
17	Tamil Nadu - Royapuram	SELVAN P	Independent	378	9	
17	Tamil Nadu - Royapuram	VIJAYAVELMURUGAN T	Independent	364	10	
17	Tamil Nadu - Royapuram	RUBALINGAM K	Bahujan Samaj Party	300	11	
17	Tamil Nadu - Royapuram	PURUSHOTHAMAN P P	Independent	282	12	
17	Tamil Nadu - Royapuram	GANESH PRABHU P	Independent	138	13	
17	Tamil Nadu - Royapuram	DHANASEKARAN G	Independent	88	14	
17	Tamil Nadu - Royapuram	DAVID K	Independent	69	15	
17	Tamil Nadu - Royapuram	RAJARAMAN N	Independent	57	16	
17	Tamil Nadu - Royapuram	SURESH T	Independent	54	17	
17	Tamil Nadu - Royapuram	VANNAI SATHYA @ SATHYANARAYANAN	Independent	49	18	
18	Tamil Nadu - Harbour	SEKAR BABU P K	Dravida Munnetra Kazhagam	42071	1	4836
18	Tamil Nadu - Harbour	SREENIVASAN K S	All India Anna Dravida Munnetra Kazhagam	37235	2	4836
18	Tamil Nadu - Harbour	KRISHNAKUMAR NADHANI	Bharatiya Janata Party	13357	3	
18	Tamil Nadu - Harbour	AMEER HAMSA S	SOCIAL DEMOCRATIC PARTY OF INDIA	4161	4	
18	Tamil Nadu - Harbour	None of the Above	None of the Above	2101	5	
18	Tamil Nadu - Harbour	MURAD BUHARI B	Marumalarchi Dravida Munnetra Kazhagam	1970	6	
18	Tamil Nadu - Harbour	SURESHKUMAR R	Pattali Makkal Katchi	1011	7	
18	Tamil Nadu - Harbour	ANWAR BAIG	Naam Tamilar Katchi	902	8	
18	Tamil Nadu - Harbour	SIVACHANDRAN P	Independent	227	9	
18	Tamil Nadu - Harbour	NAZEER HUSSAIN S	Bahujan Samaj Party	182	10	
18	Tamil Nadu - Harbour	NATHIYA R	Independent	145	11	
18	Tamil Nadu - Harbour	SRINIVASAN R	Independent	120	12	
18	Tamil Nadu - Harbour	ABESAR	Youth And Students Party	120	13	
18	Tamil Nadu - Harbour	SRINIVASAN P	Independent	81	14	
18	Tamil Nadu - Harbour	VENKATESAN P	Independent	74	15	
18	Tamil Nadu - Harbour	SAGAYAM G	Gandhiya Makkal Iyakkam	71	16	
18	Tamil Nadu - Harbour	JAYARAJ K	People's Party of India(secular)	58	17	
18	Tamil Nadu - Harbour	NANDAKUMAR D	Independent	56	18	
18	Tamil Nadu - Harbour	RAVI M L	Desiya Makkal Sakthi Katchi	49	19	
18	Tamil Nadu - Harbour	KRISHNAKUMAR G	Independent	48	20	
18	Tamil Nadu - Harbour	CHANDRA BOMMU K	Independent	45	21	
18	Tamil Nadu - Harbour	NAZIM	Independent	35	22	
18	Tamil Nadu - Harbour	MAHENDRA KUMAR J	Independent	32	23	
18	Tamil Nadu - Harbour	UVAKUMAR P N	Independent	31	24	
18	Tamil Nadu - Harbour	RAMESH D	Independent	29	25	
18	Tamil Nadu - Harbour	MAGESHKUMAR D	Independent	27	26	
19	Tamil Nadu - Chepauk-Thiruvallikeni	J.ANBAZHAGAN	Dravida Munnetra Kazhagam	67982	1	14164
19	Tamil Nadu - Chepauk-Thiruvallikeni	A.NOORJAHAN	All India Anna Dravida Munnetra Kazhagam	53818	2	14164
19	Tamil Nadu - Chepauk-Thiruvallikeni	APN.THAMARAI GAJENDRAN	Bharatiya Janata Party	6281	3	
19	Tamil Nadu - Chepauk-Thiruvallikeni	V.ABDULLA SAIT	Desiya Murpokku Dravida Kazhagam	5507	4	
19	Tamil Nadu - Chepauk-Thiruvallikeni	None of the Above	None of the Above	3494	5	
19	Tamil Nadu - Chepauk-Thiruvallikeni	A.V.A.KASSALI	Pattali Makkal Katchi	2511	6	
19	Tamil Nadu - Chepauk-Thiruvallikeni	P.SIVAKUMAR	Naam Tamilar Katchi	1810	7	
19	Tamil Nadu - Chepauk-Thiruvallikeni	K.MAHENDIRAN	Independent	372	8	
19	Tamil Nadu - Chepauk-Thiruvallikeni	C.RAGHU	Bahujan Samaj Party	336	9	
19	Tamil Nadu - Chepauk-Thiruvallikeni	PREMKUMAR	Independent	228	10	
19	Tamil Nadu - Chepauk-Thiruvallikeni	J.JAYAPRAKASH	Youth And Students Party	223	11	
19	Tamil Nadu - Chepauk-Thiruvallikeni	S.VIVEKANANDA	Independent	174	12	
19	Tamil Nadu - Chepauk-Thiruvallikeni	D.SELVARAJ	Independent	158	13	
19	Tamil Nadu - Chepauk-Thiruvallikeni	ABBU MOOSA KHADERI	Independent	130	14	
19	Tamil Nadu - Chepauk-Thiruvallikeni	T.K.SYED SUBAIR	Independent	126	15	
19	Tamil Nadu - Chepauk-Thiruvallikeni	ABID BAKSHQH HUSSAIN	Republican Party of India (A)	119	16	
19	Tamil Nadu - Chepauk-Thiruvallikeni	J.ELUMALAI	Shivsena	111	17	
19	Tamil Nadu - Chepauk-Thiruvallikeni	M.JAFFER SHATHIK	Eluchi Desam Party	82	18	
19	Tamil Nadu - Chepauk-Thiruvallikeni	S.ANBALAGAN	Independent	77	19	
19	Tamil Nadu - Chepauk-Thiruvallikeni	K.SRINIVASAN	Independent	68	20	
19	Tamil Nadu - Chepauk-Thiruvallikeni	C.MANIKANDAN	Independent	58	21	
20	Tamil Nadu - Thousand Lights	SELVAM KU. KA	Dravida Munnetra Kazhagam	61726	1	8829
20	Tamil Nadu - Thousand Lights	VALARMATHI B	All India Anna Dravida Munnetra Kazhagam	52897	2	8829
20	Tamil Nadu - Thousand Lights	SHIVALINGAM M	Bharatiya Janata Party	8516	3	
20	Tamil Nadu - Thousand Lights	AMBIGAPATHY C	Marumalarchi Dravida Munnetra Kazhagam	7805	4	
20	Tamil Nadu - Thousand Lights	RANGAN V	Pattali Makkal Katchi	3968	5	
20	Tamil Nadu - Thousand Lights	None of the Above	None of the Above	3633	6	
20	Tamil Nadu - Thousand Lights	MURUGESAN	Naam Tamilar Katchi	2075	7	
20	Tamil Nadu - Thousand Lights	ELANGO M	Youth And Students Party	506	8	
20	Tamil Nadu - Thousand Lights	JAFFER SADIK J	Independent	184	9	
20	Tamil Nadu - Thousand Lights	DHANANJAYAN T S	Independent	174	10	
20	Tamil Nadu - Thousand Lights	MOGAN KUMAR S P	Independent	143	11	
20	Tamil Nadu - Thousand Lights	MURUGAN S	Independent	141	12	
20	Tamil Nadu - Thousand Lights	SELVAM R	Independent	121	13	
20	Tamil Nadu - Thousand Lights	ARUNTHATHI RAMACHANDRAN	Independent	93	14	
20	Tamil Nadu - Thousand Lights	SELVAM P	Independent	68	15	
20	Tamil Nadu - Thousand Lights	MANIKANDAN A	Independent	61	16	
20	Tamil Nadu - Thousand Lights	KUMAR K	Independent	56	17	
20	Tamil Nadu - Thousand Lights	RAMESH A	Independent	50	18	
20	Tamil Nadu - Thousand Lights	SANTHAKUMAR K	Independent	40	19	
20	Tamil Nadu - Thousand Lights	SELVAM T	Independent	39	20	
20	Tamil Nadu - Thousand Lights	IYYANAR C	Independent	38	21	
20	Tamil Nadu - Thousand Lights	GOKULAKRISHNAN E	Independent	35	22	
20	Tamil Nadu - Thousand Lights	KARTHIK D	Independent	34	23	
21	Tamil Nadu - Anna Nagar	MOHAN M.K.	Dravida Munnetra Kazhagam	72207	1	1687
21	Tamil Nadu - Anna Nagar	GOKULAINDIRA S	All India Anna Dravida Munnetra Kazhagam	70520	2	1687
21	Tamil Nadu - Anna Nagar	SURESH K	Bharatiya Janata Party	8820	3	
21	Tamil Nadu - Anna Nagar	MALLIKA DAYALAN	Marumalarchi Dravida Munnetra Kazhagam	6491	4	
21	Tamil Nadu - Anna Nagar	AKHILESH A M	Pattali Makkal Katchi	5619	5	
21	Tamil Nadu - Anna Nagar	None of the Above	None of the Above	4048	6	
21	Tamil Nadu - Anna Nagar	AMUTHA N	Naam Tamilar Katchi	2966	7	
21	Tamil Nadu - Anna Nagar	KUMARAN P	Youth And Students Party	483	8	
21	Tamil Nadu - Anna Nagar	SARAVANARAJA P	Valamaana Tamizhagam Katchi	370	9	
21	Tamil Nadu - Anna Nagar	BABU D	Independent	295	10	
21	Tamil Nadu - Anna Nagar	BALAJI S	Independent	252	11	
21	Tamil Nadu - Anna Nagar	TIMOTHY MOSES	Christian Democratic Front	173	12	
21	Tamil Nadu - Anna Nagar	MUTHUSAMY M	Independent	126	13	
21	Tamil Nadu - Anna Nagar	SARAVANAN R	Independent	96	14	
21	Tamil Nadu - Anna Nagar	VARKEES THARUMA RAJ G	Tamilaga Sthabana Congress	88	15	
21	Tamil Nadu - Anna Nagar	THIRUNAVUKKARASU V	Makkalatchi Katchi	85	16	
21	Tamil Nadu - Anna Nagar	SIVASANKARAN R	Independent	80	17	
21	Tamil Nadu - Anna Nagar	YOGESWARAN D	Independent	77	18	
21	Tamil Nadu - Anna Nagar	KANNAN S	Independent	54	19	
21	Tamil Nadu - Anna Nagar	SOFILET	Lok Jan Shakti Party	48	20	
21	Tamil Nadu - Anna Nagar	RAVI KUMAR S	Independent	45	21	
21	Tamil Nadu - Anna Nagar	BHUVANESWARAN M	Independent	38	22	
22	Tamil Nadu - Virugampakkam	V.N.VIRUGAI RAVI	All India Anna Dravida Munnetra Kazhagam	65979	1	2333
22	Tamil Nadu - Virugampakkam	K THANASEKARAN	Dravida Munnetra Kazhagam	63646	2	2333
22	Tamil Nadu - Virugampakkam	TAMILIASI SOUNDRARAJAN.DR	Bharatiya Janata Party	19167	3	
22	Tamil Nadu - Virugampakkam	B.PARTHASARATHY	Desiya Murpokku Dravida Kazhagam	9730	4	
22	Tamil Nadu - Virugampakkam	C.H. JAYARAO	Pattali Makkal Katchi	3945	5	
22	Tamil Nadu - Virugampakkam	None of the Above	None of the Above	3897	6	
22	Tamil Nadu - Virugampakkam	T.S.RAJENDRAN	Naam Tamilar Katchi	2926	7	
22	Tamil Nadu - Virugampakkam	A.SEENEVASAN	Kongunadu Makkal Desia Katchi	296	8	
22	Tamil Nadu - Virugampakkam	DILIP MATHEW JOHN	Youth And Students Party	283	9	
22	Tamil Nadu - Virugampakkam	B.SENTHIL KUMAR	Independent	265	10	
22	Tamil Nadu - Virugampakkam	N.RAVI	Independent	218	11	
22	Tamil Nadu - Virugampakkam	B.JAYABAL	Independent	176	12	
22	Tamil Nadu - Virugampakkam	N.NANDHA GOPAL	Independent	155	13	
22	Tamil Nadu - Virugampakkam	D.DHANASEKAR	Independent	126	14	
22	Tamil Nadu - Virugampakkam	S.R.DINESH KUMAR	Independent	111	15	
22	Tamil Nadu - Virugampakkam	S.SELVANATHAN	Independent	102	16	
22	Tamil Nadu - Virugampakkam	K.RAVI	Independent	91	17	
22	Tamil Nadu - Virugampakkam	M.S.S.SUDHIR THEJA	Independent	87	18	
22	Tamil Nadu - Virugampakkam	P. ESSAKIMUTHU	Independent	58	19	
22	Tamil Nadu - Virugampakkam	G.RAJENDRAN	Independent	55	20	
22	Tamil Nadu - Virugampakkam	S.KUMAR	Independent	26	21	
23	Tamil Nadu - Saidapet	SUBRAMANIAN.MA	Dravida Munnetra Kazhagam	79279	1	16255
23	Tamil Nadu - Saidapet	PONNAYAN.C	All India Anna Dravida Munnetra Kazhagam	63024	2	16255
23	Tamil Nadu - Saidapet	KALIDASS.V	Bharatiya Janata Party	6000	3	
23	Tamil Nadu - Saidapet	SAHADEVAN.T.R.	Pattali Makkal Katchi	5913	4	
23	Tamil Nadu - Saidapet	ELUMALAI.S	Communist Party of India	5221	5	
23	Tamil Nadu - Saidapet	None of the Above	None of the Above	3541	6	
23	Tamil Nadu - Saidapet	MANOHARAN.M	Naam Tamilar Katchi	2725	7	
23	Tamil Nadu - Saidapet	MURUGESAN.S	Bahujan Samaj Party	330	8	
23	Tamil Nadu - Saidapet	GOKULARAJAN.C	Independent	251	9	
23	Tamil Nadu - Saidapet	SUBRAMANI.M	Independent	225	10	
23	Tamil Nadu - Saidapet	VISHNURAM.M	Youth And Students Party	207	11	
23	Tamil Nadu - Saidapet	MOHANA.N	Independent	191	12	
23	Tamil Nadu - Saidapet	MEENA.P	Independent	164	13	
23	Tamil Nadu - Saidapet	CHINNADURAI.V	Independent	152	14	
23	Tamil Nadu - Saidapet	ANAND.V	Independent	140	15	
23	Tamil Nadu - Saidapet	VISHNURAM.S	Independent	123	16	
23	Tamil Nadu - Saidapet	THOMAS.C	Lok Jan Shakti Party	95	17	
23	Tamil Nadu - Saidapet	SOUNDARJAN.C	Independent	94	18	
23	Tamil Nadu - Saidapet	PARTHIBAN.S	Independent	87	19	
23	Tamil Nadu - Saidapet	SHANKAR.E	Independent	85	20	
23	Tamil Nadu - Saidapet	SUBARAMANI.K	Independent	68	21	
23	Tamil Nadu - Saidapet	KANDASAMY.R	Independent	52	22	
23	Tamil Nadu - Saidapet	RAJASEKAR.T	Independent	51	23	
24	Tamil Nadu - Thiyagarayanagar	SATHYANARAYANAN.B	All India Anna Dravida Munnetra Kazhagam	53207	1	3155
24	Tamil Nadu - Thiyagarayanagar	DR.N.S.KANIMOZHI	Dravida Munnetra Kazhagam	50052	2	3155
24	Tamil Nadu - Thiyagarayanagar	RAJA.H	Bharatiya Janata Party	19888	3	
24	Tamil Nadu - Thiyagarayanagar	KUMAR.V	Desiya Murpokku Dravida Kazhagam	6210	4	
24	Tamil Nadu - Thiyagarayanagar	VINOTH.V	Pattali Makkal Katchi	5071	5	
24	Tamil Nadu - Thiyagarayanagar	None of the Above	None of the Above	3570	6	
24	Tamil Nadu - Thiyagarayanagar	PADMANAPAN	Naam Tamilar Katchi	2072	7	
24	Tamil Nadu - Thiyagarayanagar	NAGADASS.K	Bahujan Samaj Party	380	8	
24	Tamil Nadu - Thiyagarayanagar	MAHESH.K	Youth And Students Party	323	9	
24	Tamil Nadu - Thiyagarayanagar	E. DINAKARAN	Independent	230	10	
24	Tamil Nadu - Thiyagarayanagar	AUGUSTIN.R.J	Gandhiya Makkal Iyakkam	197	11	
24	Tamil Nadu - Thiyagarayanagar	T. PANDIARAJAN	Independent	193	12	
24	Tamil Nadu - Thiyagarayanagar	HARIRAJAN.M	Independent	113	13	
24	Tamil Nadu - Thiyagarayanagar	N.REEGAN	Independent	111	14	
24	Tamil Nadu - Thiyagarayanagar	P. TAMILMANI	Independent	88	15	
24	Tamil Nadu - Thiyagarayanagar	RAMANAN.A	Shivsena	79	16	
24	Tamil Nadu - Thiyagarayanagar	KARTHIK.M	Independent	55	17	
24	Tamil Nadu - Thiyagarayanagar	H.DHANASEKAR	Independent	50	18	
24	Tamil Nadu - Thiyagarayanagar	M. SRINIVASAN	Independent	49	19	
24	Tamil Nadu - Thiyagarayanagar	KUMAR SRISRI.B	Independent	44	20	
25	Tamil Nadu - Mylapore	NATARAJ R	All India Anna Dravida Munnetra Kazhagam	68176	1	14728
25	Tamil Nadu - Mylapore	KARATE R.THIAGARAJAN	Indian National Congress	53448	2	14728
25	Tamil Nadu - Mylapore	NAGARAJAN K	Bharatiya Janata Party	11720	3	
25	Tamil Nadu - Mylapore	SURESH KUMAR N	Pattali Makkal Katchi	5806	4	
25	Tamil Nadu - Mylapore	MUNAVAR BASHA A.S	Tamil Maanila Congress (Moopanar)	4753	5	
25	Tamil Nadu - Mylapore	None of the Above	None of the Above	3788	6	
25	Tamil Nadu - Mylapore	SUDHAKAR.S.	Naam Tamilar Katchi	2356	7	
25	Tamil Nadu - Mylapore	SATHYAA DURRAIRAJH	Independent	1764	8	
25	Tamil Nadu - Mylapore	K.R.RAMASWAMY @TRAFFIC RAMASWAMY	Independent	1229	9	
25	Tamil Nadu - Mylapore	SATHYANARAYANAN .S. @MYLAI S.SHATHYA	Independent	1017	10	
25	Tamil Nadu - Mylapore	SIVAKUMAR R	Independent	418	11	
25	Tamil Nadu - Mylapore	BALAJI V	Bahujan Samaj Party	329	12	
25	Tamil Nadu - Mylapore	ANAND N	Independent	197	13	
25	Tamil Nadu - Mylapore	DHANANJAYAN T.S	Independent	180	14	
25	Tamil Nadu - Mylapore	SHEELA S	Independent	171	15	
25	Tamil Nadu - Mylapore	GOVINDARAJULU.M.	Youth And Students Party	127	16	
25	Tamil Nadu - Mylapore	V.VIJAYAKRISHNA	Shivsena	105	17	
25	Tamil Nadu - Mylapore	KUPPAL G.DEVADOSS	Independent	86	18	
25	Tamil Nadu - Mylapore	LOGANATHAN	Independent	79	19	
25	Tamil Nadu - Mylapore	MOHANRAJ J	Jebamani Janata	77	20	
25	Tamil Nadu - Mylapore	JEBAMANI E	People's Party of India(secular)	67	21	
25	Tamil Nadu - Mylapore	ARUNRAJ BALAN	Independent	58	22	
25	Tamil Nadu - Mylapore	JOSHUA GERARD	Independent	58	23	
25	Tamil Nadu - Mylapore	RAMADOSS. P.	Independent	51	24	
25	Tamil Nadu - Mylapore	SHANMUGA RAJAN	Independent	45	25	
25	Tamil Nadu - Mylapore	BALAKRISHNAN	Independent	27	26	
26	Tamil Nadu - Velachery	VAGAI CHANDERASEKAR	Dravida Munnetra Kazhagam	70139	1	8872
26	Tamil Nadu - Velachery	C MUNUSAMY	All India Anna Dravida Munnetra Kazhagam	61267	2	8872
26	Tamil Nadu - Velachery	P SRITHARAN	Bharatiya Janata Party	14472	3	
26	Tamil Nadu - Velachery	V N RAJAN	Desiya Murpokku Dravida Kazhagam	9654	4	
26	Tamil Nadu - Velachery	VINOBA BHOOPATHY	Pattali Makkal Katchi	6809	5	
26	Tamil Nadu - Velachery	None of the Above	None of the Above	4225	6	
26	Tamil Nadu - Velachery	N CHANDRASEKARAN	Naam Tamilar Katchi	4011	7	
26	Tamil Nadu - Velachery	RAJA KRISHNAMOORTHY @ KITTY	Independent	2477	8	
26	Tamil Nadu - Velachery	SUDARSAN RAJAN	Independent	507	9	
26	Tamil Nadu - Velachery	S SUNDARAJAN	Independent	274	10	
26	Tamil Nadu - Velachery	SELVAKUMAR	Gandhiyan Peoples Party	235	11	
26	Tamil Nadu - Velachery	P RAVIKUMAR	Independent	225	12	
26	Tamil Nadu - Velachery	C SUNDARAM	Independent	217	13	
26	Tamil Nadu - Velachery	R UMASHANKAR	Independent	161	14	
26	Tamil Nadu - Velachery	R JEYASEELAN	Independent	147	15	
26	Tamil Nadu - Velachery	A CHANDERAN	Makkal Manadu Katchi	94	16	
26	Tamil Nadu - Velachery	S JEYARAJ	Independent	90	17	
26	Tamil Nadu - Velachery	K ESWARAN	Independent	84	18	
26	Tamil Nadu - Velachery	R SAMINATHAN	Independent	83	19	
26	Tamil Nadu - Velachery	PONNUDURAI ATDITHAN	Independent	67	20	
26	Tamil Nadu - Velachery	B PIRABU	Independent	57	21	
26	Tamil Nadu - Velachery	M SURESH KUMAR	Independent	53	22	
26	Tamil Nadu - Velachery	P ELUMALAI	Independent	48	23	
26	Tamil Nadu - Velachery	M SHANTHA KUMAR	Independent	47	24	
26	Tamil Nadu - Velachery	R GUNASEKERAN	Independent	44	25	
26	Tamil Nadu - Velachery	R KUMAR	Independent	35	26	
27	Tamil Nadu - Shozhinganallur	ARAVIND RAMESH S	Dravida Munnetra Kazhagam	147014	1	14913
27	Tamil Nadu - Shozhinganallur	SUNDARAM N	All India Anna Dravida Munnetra Kazhagam	132101	2	14913
27	Tamil Nadu - Shozhinganallur	RAMKUMAR.K	Pattali Makkal Katchi	15595	3	
27	Tamil Nadu - Shozhinganallur	PANEER DOSS R	Viduthalai Chiruthaigal Katchi	15129	4	
27	Tamil Nadu - Shozhinganallur	UJAGAR SINGH	Bharatiya Janata Party	14915	5	
27	Tamil Nadu - Shozhinganallur	RAJAN.S	Naam Tamilar Katchi	10842	6	
27	Tamil Nadu - Shozhinganallur	None of the Above	None of the Above	7332	7	
27	Tamil Nadu - Shozhinganallur	ARUN KUMAR S	The Future India Party	803	8	
27	Tamil Nadu - Shozhinganallur	PERAMAIYAN.G	Bahujan Samaj Party	645	9	
27	Tamil Nadu - Shozhinganallur	SUNDARAM M	Independent	247	10	
27	Tamil Nadu - Shozhinganallur	SANKAR.J	Independent	226	11	
27	Tamil Nadu - Shozhinganallur	RAMESH.J	Independent	206	12	
27	Tamil Nadu - Shozhinganallur	MANIDASAN.S	Valamaana Tamizhagam Katchi	178	13	
27	Tamil Nadu - Shozhinganallur	KALANITHI.D	Independent	166	14	
27	Tamil Nadu - Shozhinganallur	KUMAR PONUSAMY.M	Independent	154	15	
27	Tamil Nadu - Shozhinganallur	SRINIVASAN.G	Independent	144	16	
28	Tamil Nadu - Alandur	ANBARASAN T.M.	Dravida Munnetra Kazhagam	96877	1	19169
28	Tamil Nadu - Alandur	RAMACHANDRAN S.	All India Anna Dravida Munnetra Kazhagam	77708	2	19169
28	Tamil Nadu - Alandur	DR. SATHYANARAYANAN S.	Bharatiya Janata Party	12806	3	
28	Tamil Nadu - Alandur	CHANDRAN U.	Desiya Murpokku Dravida Kazhagam	12291	4	
28	Tamil Nadu - Alandur	SRINIVASAN R.	Pattali Makkal Katchi	7194	5	
28	Tamil Nadu - Alandur	None of the Above	None of the Above	4727	6	
28	Tamil Nadu - Alandur	DHANACHEZHIAN R.	Naam Tamilar Katchi	3927	7	
28	Tamil Nadu - Alandur	VINOTH KUMAR R.	Independent	506	8	
28	Tamil Nadu - Alandur	LOGANATHAN VEMBU V	Independent	347	9	
28	Tamil Nadu - Alandur	BALASUBRAMANIAN V.R.	Kongunadu Makkal Desia Katchi	159	10	
28	Tamil Nadu - Alandur	SERMA SELVARAJ R.	Desiya Makkal Sakthi Katchi	150	11	
28	Tamil Nadu - Alandur	RAMACHANDRAN M.	Independent	127	12	
28	Tamil Nadu - Alandur	RAMACHANDRAN V.	Independent	109	13	
28	Tamil Nadu - Alandur	RAMACHANDRAN S.	Independent	69	14	
29	Tamil Nadu - Sriperumbudur	PALANI.K	All India Anna Dravida Munnetra Kazhagam	101001	1	10716
29	Tamil Nadu - Sriperumbudur	SELVAPERUNTHAGAI.K	Indian National Congress	90285	2	10716
29	Tamil Nadu - Sriperumbudur	MUTHURAMAN.C	Pattali Makkal Katchi	18185	3	
29	Tamil Nadu - Sriperumbudur	VEERAKUMAR.M	Viduthalai Chiruthaigal Katchi	13679	4	
29	Tamil Nadu - Sriperumbudur	MANOHARAN.M	Bharatiya Janata Party	3939	5	
29	Tamil Nadu - Sriperumbudur	SIVARANJINI.B	Naam Tamilar Katchi	3441	6	
29	Tamil Nadu - Sriperumbudur	None of the Above	None of the Above	2956	7	
29	Tamil Nadu - Sriperumbudur	CHANDRAN.N	Bahujan Samaj Party	862	8	
29	Tamil Nadu - Sriperumbudur	PRAKASH.R	Independent	388	9	
29	Tamil Nadu - Sriperumbudur	PALANI.M	Independent	381	10	
29	Tamil Nadu - Sriperumbudur	RAJESH.V	Communist Party of India (Marxist-Leninist) (Liberation)	344	11	
29	Tamil Nadu - Sriperumbudur	PALANI.C	Independent	183	12	
29	Tamil Nadu - Sriperumbudur	RAVI.M	Lok Jan Shakti Party	138	13	
29	Tamil Nadu - Sriperumbudur	NIRMAL.E	Independent	124	14	
29	Tamil Nadu - Sriperumbudur	DILLI.A	Independent	121	15	
29	Tamil Nadu - Sriperumbudur	SELVAM.S	Independent	115	16	
30	Tamil Nadu - Pallavaram	KARUNANITHI.I	Dravida Munnetra Kazhagam	112891	1	22165
30	Tamil Nadu - Pallavaram	SARASWATHI C.R	All India Anna Dravida Munnetra Kazhagam	90726	2	22165
30	Tamil Nadu - Pallavaram	VEERALAKSHMI C	Marumalarchi Dravida Munnetra Kazhagam	14083	3	
